"","seqnames","start","end","width","strand","Conc","Conc_MSH2","Conc_KO","Fold","p.value","FDR"
"16466","7",33808141,33808641,501,"*",7.82342532522759,8.03565148908709,7.57450439067478,0.35874318307243,0.00355361740387765,0.0368953798209714
"16467","12",54888516,54889016,501,"*",2.4504800887551,3.29335339617498,0.173863530141159,1.11925232067752,0.00356103026258729,0.036970098477646
"16468","3",67948025,67948525,501,"*",5.98824060686095,6.34075720868424,5.52073535737113,0.511179299796016,0.00356293463706692,0.0369876232501632
"16469","2",204108222,204108722,501,"*",5.46786163455771,5.81375449297376,5.01197643295766,0.522629862998184,0.00356363982375627,0.0369926976130745
"16470","8",143980256,143980756,501,"*",3.33148602891573,3.97253018758938,2.14883941105133,1.01150708597633,0.00356442295735677,0.0369985804458894
"16471","15",52980962,52981462,501,"*",4.5636804378454,4.99823426612534,3.93887493021866,0.658188962448258,0.00356493554811885,0.0370016545100664
"16472","11",40989971,40990471,501,"*",2.76557896893685,3.559002429167,0.859504911606031,1.13204665744448,0.00356711112700169,0.0370219878612163
"16473","1",56414619,56415119,501,"*",7.33815131520261,7.57549785442905,7.05391726595787,0.390769893445626,0.0035689308690076,0.0370386258425182
"16474","6",11172551,11173051,501,"*",4.44468267477967,4.90653647074707,3.7612676215095,0.681102394923553,0.00356930939077258,0.0370403056226598
"16475","17",10792066,10792566,501,"*",5.99500628533146,6.31510893478045,5.58300607172209,0.48138146952321,0.00356968707501647,0.0370419765080829
"16476","X",96987144,96987644,501,"*",4.09292667629099,4.60303955472641,3.29666253108518,0.766784981973189,0.00357092298850081,0.0370517242606044
"16477","10",127834286,127834786,501,"*",3.83473367337873,2.95775584874111,4.37624169622103,-0.833395882145006,0.00357105991320663,0.0370517242606044
"16478","6",86725009,86725509,501,"*",4.89172469212763,5.29609947931124,4.32785406972892,0.628747247036232,0.0035738482640294,0.0370784046317477
"16479","5",113527682,113528182,501,"*",3.68465724526068,2.65460119314286,4.2795008743381,-0.895349744783501,0.00357539025976967,0.0370921517100372
"16480","11",88681496,88681996,501,"*",3.35516434601172,3.96627978195428,2.27373465421374,0.956341037323389,0.00357593145883784,0.0370955151905339
"16481","X",86322929,86323429,501,"*",4.26095253768321,4.75285506497138,3.50876297104778,0.764126458831956,0.00357666125859997,0.0370970573340024
"16482","12",28242970,28243470,501,"*",6.48928719142228,6.76511691879472,6.14795078560668,0.43277346110846,0.0035766976691959,0.0370970573340024
"16483","12",114834940,114835440,501,"*",5.17849509449388,5.55362672435099,4.6701781203358,0.558743789095187,0.00357673110375859,0.0370970573340024
"16484","8",140322835,140323335,501,"*",7.59050352370657,7.83120373929792,7.30144151175255,0.39334668030654,0.00357730485866854,0.0371007573421655
"16485","1",223150084,223150584,501,"*",2.70956287678433,3.50405060159194,0.796556436575823,1.13957321257096,0.00357892911719178,0.0371153511687518
"16486","8",113896623,113897123,501,"*",2.80470042769182,3.58228833309877,0.9974635395404,1.12950656902565,0.00358035212738182,0.0371277210026242
"16487","14",87231439,87231939,501,"*",5.65959018761586,5.20747945992213,6.00331338471561,-0.513955114961683,0.0035805562545787,0.0371277210026242
"16488","9",118225627,118226127,501,"*",2.94186315289719,3.65015799000551,1.49228373813345,1.07942527714283,0.00358088430216597,0.0371288706046634
"16489","3",108568837,108569337,501,"*",3.22795905501541,3.87075087280636,2.0391089081256,0.997335380470863,0.00358136244769282,0.0371300015241917
"16490","5",56112403,56112903,501,"*",6.57746417037625,6.85401439047205,6.23502193040221,0.440707437831077,0.0035814277491192,0.0371300015241917
"16491","1",103529694,103530194,501,"*",3.91679703530204,3.05317354382818,4.45327719387141,-0.836806949620349,0.00358180139355148,0.0371300759933742
"16492","6",9593543,9594043,501,"*",4.94804205646142,4.35289134080987,5.36814680893361,-0.603447596205518,0.00358186930873505,0.0371300759933742
"16493","5",4879661,4880161,501,"*",6.51429830136368,6.80179375029669,6.15488297563189,0.435468673684078,0.00358244227798806,0.0371337638367964
"16494","1",161033637,161034137,501,"*",5.07609578593769,5.47079764147284,4.53096433321147,0.613322373107785,0.0035832184023528,0.0371395569073257
"16495","18",14431132,14431632,501,"*",7.69536964933172,7.93322663833116,7.41040251972634,0.380821990212013,0.00358410048921265,0.0371464474952904
"16496","20",47124710,47125210,501,"*",6.07187386451792,6.36345326276704,5.70604052891712,0.449326665095142,0.0035857329116237,0.0371611134278228
"16497","11",36051518,36052018,501,"*",5.48086333487754,5.00098394739121,5.84034226122947,-0.535554684036265,0.00358718644257805,0.0371729639360402
"16498","13",60765928,60766428,501,"*",6.56397980319023,6.82467163957776,6.24555844587057,0.417292088141801,0.00358731126368343,0.0371729639360402
"16499","16",59478627,59479127,501,"*",6.12452433910813,6.4304394680431,5.73578637542547,0.462471263296845,0.00358754153113698,0.0371730968592106
"16500","9",121477416,121477916,501,"*",4.58555127435793,3.94645705100447,5.02691155005258,-0.663440297876632,0.00358776895917722,0.0371732003468496
"16501","4",74555169,74555669,501,"*",5.07100333306761,4.49848909086785,5.47977619144843,-0.594882363108082,0.0035880018795898,0.0371733607254659
"16502","7",42765849,42766349,501,"*",3.53135863028208,4.12484661184585,2.50547567086417,0.919633146061789,0.00359056673136169,0.0371957180119635
"16503","15",82105656,82106156,501,"*",4.69284375684716,4.07182310937255,5.12557790704619,-0.638867576286248,0.00359059496690083,0.0371957180119635
"16504","4",156830299,156830799,501,"*",7.68717397569543,7.8993519388142,7.43831939338116,0.362604741271225,0.00359180858875732,0.0372060356711569
"16505","1",211537200,211537700,501,"*",5.42417066037217,5.79350568542754,4.92648641337868,0.534998504210291,0.00359220839656204,0.0372079226331083
"16506","15",38714152,38714652,501,"*",4.97458247941213,5.37841378642147,4.41177456233459,0.589088289676331,0.00359407252284437,0.0372249757882241
"16507","2",65064969,65065469,501,"*",7.58917492893632,7.81107717471738,7.32682648920666,0.376738060884982,0.00359488436414721,0.037228973970326
"16508","16",61448118,61448618,501,"*",3.05169842095559,3.76168890925793,1.59452766077356,1.05155164507129,0.00359489408101488,0.037228973970326
"16509","2",68368595,68369095,501,"*",4.55633604451225,3.90055635663362,5.00551983679792,-0.657070913326904,0.0035962202051428,0.0372404515010481
"16510","2",218582007,218582507,501,"*",7.86704139016133,8.0741978381163,7.62507059264213,0.356677199036354,0.00359740269812614,0.0372504403674287
"16511","5",171580486,171580986,501,"*",4.20287194365471,4.70665434809924,3.42214602966969,0.723119617425532,0.00359950920352123,0.0372699954221781
"16512","3",51719082,51719582,501,"*",6.39193894902316,6.6745894842425,6.04007731275523,0.43886147462073,0.00359991664434984,0.0372719567396293
"16513","15",95734141,95734641,501,"*",5.1317290841895,4.55555864414539,5.54235037846387,-0.597063843391922,0.00360045537824022,0.0372752770879423
"16514","1",211929116,211929616,501,"*",4.78130467848328,4.20607195789527,5.19145256931013,-0.618237890580514,0.0036027893084895,0.037297181458202
"16515","11",64571565,64572065,501,"*",5.35765179410383,4.87272551278989,5.71994371739834,-0.5346045807866,0.00360332086239521,0.037300425552126
"16516","5",13477363,13477863,501,"*",7.29717605687863,7.54323921680488,7.00033627290121,0.400372225058949,0.00360519431037865,0.03731625822381
"16517","5",66814336,66814836,501,"*",5.17962937156449,5.5802653712929,4.62304563254996,0.570491842997096,0.00360528689551041,0.03731625822381
"16518","11",29830693,29831193,501,"*",3.97913463915577,4.5210744155849,3.10100208166312,0.783781444508042,0.0036065291340936,0.0373268560180635
"16519","3",179852115,179852615,501,"*",6.34107758558735,5.92956715187689,6.66088529471503,-0.468345621715763,0.00360695747221418,0.0373290293319687
"16520","7",154872116,154872616,501,"*",2.93703059980855,1.3645280887412,3.67149123035722,-1.10125167868667,0.00360717681682208,0.0373290396035272
"16521","12",114759727,114760227,501,"*",3.73660132181819,4.29812920942724,2.80470424029254,0.837652902353383,0.00360836747021471,0.0373384221800913
"16522","2",124267798,124268298,501,"*",4.78254304265427,5.1998844439671,4.19296167079864,0.611142375930391,0.00360852028720194,0.0373384221800913
"16523","14",44162212,44162712,501,"*",3.80578343826764,2.90189810793024,4.35723008357169,-0.833006482565268,0.00360985311657522,0.0373499527388166
"16524","8",75483250,75483750,501,"*",4.78400580472475,5.20607195789527,4.18488242597198,0.614846042520903,0.00361074309554807,0.037356496076608
"16525","14",50061100,50061600,501,"*",7.03672794508736,7.28369348297147,6.73857247468655,0.406927360170354,0.00361092255212361,0.037356496076608
"16526","20",14622762,14623262,501,"*",6.98181687018902,7.24896110980163,6.65370198884433,0.419801328948292,0.00361153421862202,0.0373597515323257
"16527","10",44886382,44886882,501,"*",2.82392069164334,3.57207982530412,1.18164948640364,1.1023306939468,0.00361167429178363,0.0373597515323257
"16528","2",147806743,147807243,501,"*",3.39134476074566,2.22167880135637,4.02870066080196,-0.964188175599371,0.00361219333742777,0.0373628599092435
"16529","17",3863634,3864134,501,"*",5.32851606124723,5.69041476503233,4.84429692338707,0.531702167654884,0.00361254740808068,0.0373642615881576
"16530","2",113686443,113686943,501,"*",5.25068935837273,4.7276180212465,5.6337562662573,-0.552893186334947,0.0036144986530502,0.0373814895928385
"16531","1",217631056,217631556,501,"*",7.17348925856927,7.40961698947973,6.89100304368643,0.391731620625322,0.00361465040804884,0.0373814895928385
"16532","12",90229340,90229840,501,"*",4.10127286114645,4.58923781400384,3.35836755069147,0.767105992088868,0.0036148769844123,0.0373815714675271
"16533","4",53908607,53909107,501,"*",7.52095402580357,7.74251213528987,7.25908684658131,0.373899571585894,0.00361750370743487,0.037404734492855
"16534","10",95346928,95347428,501,"*",7.07169402615616,7.31890098535611,6.7731862151007,0.404993804144832,0.00361755448768039,0.037404734492855
"16535","7",5495146,5495646,501,"*",7.0196810274556,7.26237507218953,6.72773567249052,0.389934611722468,0.00361840807519472,0.0374112977150976
"16536","1",164787224,164787724,501,"*",6.61063311147791,6.86644048910815,6.29947812828666,0.408846030044786,0.00361963403135907,0.0374203015395235
"16537","10",2463277,2463777,501,"*",6.35909120328257,6.63418043730518,6.01888987198348,0.436953371179201,0.00361971669391956,0.0374203015395235
"16538","18",4433690,4434190,501,"*",6.58079029918729,6.85487870684087,6.24212075512829,0.436521260191581,0.00362057334008208,0.0374268942480199
"16539","3",65891775,65892275,501,"*",2.87502591257982,3.61283679008607,1.28582955031461,1.13035941184648,0.003621826910185,0.0374375890266284
"16540","20",14775762,14776262,501,"*",5.56790562347276,5.90400307381159,5.12893882216519,0.519844752015859,0.00362223411109658,0.0374395344114177
"16541","7",101630561,101631061,501,"*",7.93116741532973,8.14641992836181,7.67806988714173,0.365540422684779,0.00362315860196538,0.0374468259642584
"16542","7",50793168,50793668,501,"*",6.35812478580712,6.63639104765097,6.01304306396212,0.43309148290064,0.00362405409898956,0.0374522933200268
"16543","1",193674525,193675025,501,"*",4.20727345336881,4.69994157798676,3.45326879802062,0.713891684981187,0.00362412574078547,0.0374522933200268
"16544","19",55958306,55958806,501,"*",5.81416030471263,6.16982479121341,5.34108085443087,0.531531357353855,0.00362624455163501,0.0374719243265485
"16545","15",85094609,85095109,501,"*",4.90875244441787,4.32135454045489,5.32500610535555,-0.607205508101664,0.00362646903883872,0.0374719790838192
"16546","6",154228489,154228989,501,"*",4.5792982949603,3.92793161409036,5.02642581164599,-0.659054885748774,0.00362706551348247,0.0374738676293125
"16547","5",166354516,166355016,501,"*",5.08531409118312,5.47689195366257,4.54615654577735,0.596073959242228,0.00362709020731544,0.0374738676293125
"16548","2",50018880,50019380,501,"*",4.06319510571477,4.59953905155703,3.19993104586136,0.793009437292293,0.00362787674155831,0.0374797287879698
"16549","20",24773647,24774147,501,"*",6.85984841179544,6.54720814302342,7.11665754775224,-0.406916875932265,0.00362958407010811,0.0374951014235025
"16550","14",96824175,96824675,501,"*",4.45433208107203,3.74322455786127,4.92853340838301,-0.698623347262653,0.00362982638921688,0.0374953389636097
"16551","4",119825643,119826143,501,"*",6.46440521313037,6.76265433685762,6.08798896747929,0.464637707911805,0.00363061280618328,0.0375011965512344
"16552","16",23623353,23623853,501,"*",3.05710246047526,3.75992316290306,1.6317017120162,1.08475552931924,0.0036326070004603,0.0375178413694955
"16553","3",131958287,131958787,501,"*",2.96987583210977,3.66826833318181,1.56367619006888,1.07403367655824,0.00363286345033008,0.0375178413694955
"16554","3",56988807,56989307,501,"*",5.94159217103343,6.24732164405549,5.55315463993875,0.465970896364869,0.00363288261462247,0.0375178413694955
"16555","1",94325614,94326114,501,"*",9.33279628211955,9.55227169337642,9.07383580714138,0.370139785177231,0.00363353789686683,0.0375204333789977
"16556","2",233424208,233424708,501,"*",5.29602707772224,5.66251920503468,4.80351358274229,0.550333473285931,0.00363357254426635,0.0375204333789977
"16557","3",38634051,38634551,501,"*",9.05441329315909,9.25777788760978,8.81760314949095,0.348133262287974,0.00363415594330771,0.0375241910826841
"16558","1",2441751,2442251,501,"*",4.4053021036332,4.88559905850986,3.68023574880814,0.688190423093939,0.00363568626131884,0.0375377250792697
"16559","1",156310938,156311438,501,"*",5.44286880653723,5.80807721543827,4.95268079342351,0.525017305361529,0.00363606278267014,0.0375386985969596
"16560","10",20707136,20707636,501,"*",6.17322367372477,6.47264414689706,5.79493571619241,0.454847965479297,0.00363624465875099,0.0375386985969596
"16561","3",124824460,124824960,501,"*",3.63605304313069,4.21551604223013,2.65242687236985,0.874561329822572,0.00363656560102608,0.0375386985969596
"16562","4",87657481,87657981,501,"*",6.74717624960376,6.99799270090465,6.44338324050731,0.406337070343845,0.00363665886453307,0.0375386985969596
"16563","12",41466742,41467242,501,"*",3.7215534745736,2.7698381865481,4.2900551548494,-0.863615387089362,0.00363735137793898,0.0375414534176685
"16564","3",74885077,74885577,501,"*",2.72331248907358,3.53299048458715,0.706945384678537,1.13018417685888,0.0036373649341374,0.0375414534176685
"16565","10",20531162,20531662,501,"*",4.90352151838972,5.33318114549528,4.28886250972859,0.609092169536338,0.00363931146079849,0.037559276107165
"16566","14",26138990,26139490,501,"*",5.86761050443158,6.18602482507497,5.45841034438898,0.472815305936285,0.00364103800852216,0.0375748265037385
"16567","8",60521030,60521978,949,"*",4.23065163383141,3.45714764388984,4.73145886286664,-0.741205691691042,0.0036425038953621,0.0375876852141797
"16568","9",38687411,38687911,501,"*",6.39741703749182,6.05544915747962,6.67365830585923,-0.427305436025205,0.00364281048199607,0.0375885800568014
"16569","5",55896916,55897416,501,"*",3.02916949285327,3.71853858974957,1.66114664644032,1.03910878295549,0.00364331467188498,0.037591513650559
"16570","3",143731673,143732173,501,"*",5.17498056595872,4.67007346183021,5.5482604331569,-0.570140217095381,0.00364418949091416,0.0375982707898432
"16571","9",88751721,88752221,501,"*",3.11453818853294,1.63927981591267,3.82852517316567,-1.06036510550656,0.00364583513691164,0.0376129795025128
"16572","9",42951153,42951653,501,"*",5.16051555973952,5.53678518363192,4.65009687886753,0.548621705055855,0.00364642111151015,0.0376151295953006
"16573","20",39893231,39893731,501,"*",4.58564687627971,3.90142254726459,5.04786640124516,-0.679254034857661,0.00364648359704089,0.0376151295953006
"16574","8",119900268,119900768,501,"*",3.0476597559767,3.74143605323952,1.66114664644032,1.03949406023737,0.00364704444984235,0.0376180345775298
"16575","X",39551634,39552134,501,"*",3.55766010437292,4.14593944283371,2.54766359064108,0.895167741079069,0.0036472052967545,0.0376180345775298
"16576","16",28277646,28278146,501,"*",6.75899235000159,7.02942995483112,6.42588773512624,0.433245529327069,0.00364776760564116,0.0376215645707771
"16577","7",20033564,20034064,501,"*",4.58372088681587,5.00581102931491,3.98454881829439,0.642453523826607,0.00364970660881558,0.0376392919364115
"16578","21",43644555,43645055,501,"*",5.55779342438123,5.88894019407926,5.12725934330766,0.505819808188678,0.00365099426362913,0.037650300236549
"16579","1",152967020,152967520,501,"*",3.11442056413752,3.83416214261929,1.61262236027381,1.04804807770696,0.00365135543923839,0.0376517536148933
"16580","15",65532623,65533123,501,"*",5.2742236399345,4.71151006119239,5.67800667194488,-0.596776137350999,0.00365346469423261,0.0376712314352605
"16581","X",12118062,12118562,501,"*",3.20374425834239,1.81454125745803,3.89815589354358,-1.03050477962005,0.00365400374095876,0.0376745173117922
"16582","5",96297814,96298314,501,"*",5.38012521287192,5.72850854500315,4.919888190853,0.530666308414061,0.00365438873766171,0.0376762145587487
"16583","1",185596035,185596535,501,"*",5.35435522642232,5.70581191117838,4.88871929044794,0.541530302649226,0.00365649362039283,0.0376937484704891
"16584","1",55039407,55039907,501,"*",7.13587619683095,7.38372386733577,6.83643260055001,0.397857091381996,0.00365653040299133,0.0376937484704891
"16585","10",65696589,65697089,501,"*",3.28766599666506,3.93094593624601,2.09707707822952,0.98313884281266,0.00365683759624393,0.0376946422537636
"16586","3",41565286,41565786,501,"*",3.647740911496,2.65460119314286,4.23040938315417,-0.886415405459951,0.00365753409471769,0.0376995486413088
"16587","6",18022813,18023313,501,"*",7.08124283808942,7.32452193523858,6.78844956688547,0.394804115583082,0.00365828462388543,0.0377032390327782
"16588","4",74330144,74330644,501,"*",6.54234967025694,6.14950414637029,6.85079685485833,-0.466559249602977,0.00365833321093909,0.0377032390327782
"16589","5",19498511,19499011,501,"*",2.67163804202771,3.47881852645808,0.672858515215343,1.13305551255817,0.00365876581415188,0.0377054244412428
"16590","6",95856784,95857284,501,"*",4.98460807866616,4.425414826992,5.3865862647141,-0.593366933129528,0.00366190700512634,0.0377333899568865
"16591","8",145002712,145003212,501,"*",9.13114138178745,9.31945600336775,8.91450275628176,0.327440530542591,0.00366208863768683,0.0377333899568865
"16592","4",37236153,37236653,501,"*",5.67007727432993,6.02044849286587,5.20635178428067,0.532213078747264,0.00366214161469285,0.0377333899568865
"16593","5",14062110,14062610,501,"*",3.99507764542572,3.12042800745251,4.5357137159868,-0.801884006487943,0.00366260249862427,0.0377358643982287
"16594","9",101875221,101875721,501,"*",3.14989127053515,1.59599321619994,3.88056289480741,-1.08673238198184,0.00366312097642781,0.0377389318963568
"16595","3",81061626,81062126,501,"*",2.53459884875138,3.33026882033442,0.613846213109806,1.13468325278551,0.00366438536111104,0.0377496831916132
"16596","1",160180337,160180837,501,"*",2.81854875299261,3.54818587900789,1.26968038383894,1.09400211623216,0.00366462499885848,0.0377498771122468
"16597","16",10479779,10480279,501,"*",3.16780388666004,3.82664325208549,1.92034021652435,0.993532724604678,0.00366622240787084,0.0377640567816342
"16598","6",73074110,73074610,501,"*",7.75681415857608,7.97378591388416,7.50133463033075,0.367819965857205,0.0036668223806308,0.0377657597015532
"16599","1",184643157,184643657,501,"*",2.93219869907011,3.70719238496643,1.14042845407533,1.13429704919517,0.00366702392501978,0.0377657597015532
"16600","9",87442449,87442949,501,"*",4.96111554910538,5.39370302071387,4.34039934788045,0.601159396794286,0.00366705045125577,0.0377657597015532
"16601","15",60391129,60391629,501,"*",7.97876514500816,7.71648314690129,8.20061989190594,-0.368570224176017,0.00366755532136001,0.0377686839725959
"16602","7",43847410,43847910,501,"*",4.77839270403009,4.11277016263799,5.23212981128318,-0.662006347188352,0.0036682966198079,0.0377740424966341
"16603","5",24343316,24343816,501,"*",3.95545016756693,4.50338473937223,3.06115199450102,0.783493638426502,0.00366913563143733,0.0377804065096226
"16604","4",108425907,108426407,501,"*",7.17889015340759,7.43494508927838,6.86736835906036,0.416592040725548,0.00367008275373113,0.0377878828843873
"16605","20",49464431,49464931,501,"*",3.86172147351595,2.92101538371855,4.42636514292594,-0.856351221919115,0.0036704842680071,0.0377897410111387
"16606","12",29634028,29634528,501,"*",2.53288117368652,0.0472403494207138,3.39797257199937,-1.1185884702251,0.00367119478092606,0.037794780040802
"16607","10",114541307,114541807,501,"*",7.70083914733467,7.93829855508688,7.41644305682199,0.391617026867714,0.00367159565324505,0.0377966309199414
"16608","9",82934912,82935412,501,"*",8.27068920135923,8.46409464309633,8.04728233784659,0.337078226284152,0.00367451893987846,0.0378232680612925
"16609","3",6422040,6422540,501,"*",2.34990347784002,3.21535467352208,0,1.05037594361931,0.00367465804710409,0.0378232680612925
"16610","10",75466702,75467202,501,"*",3.32247386778726,3.98021458030222,2.07912103848455,0.978440715827698,0.00367484693607827,0.0378232680612925
"16611","10",123391058,123391558,501,"*",3.68844808689278,2.73093437338972,4.2589658261444,-0.861260193528273,0.0036752567056465,0.0378252083489202
"16612","5",15763688,15764188,501,"*",3.38556054855948,4.00363495776251,2.28140522688962,0.938984623146063,0.0036764477237321,0.0378351884152295
"16613","10",68649960,68650460,501,"*",4.36977359056554,3.53712016010697,4.89434324514483,-0.749397948277332,0.00367671135267639,0.0378356238747277
"16614","11",19664800,19665300,501,"*",3.78431900939782,2.79581381493545,4.36542946536076,-0.855299322593454,0.00367711072774472,0.0378374561089311
"16615","6",130900846,130901346,501,"*",5.46747664967482,5.81607968909512,5.00685472186098,0.530916085814579,0.00367946066510754,0.0378591311953465
"16616","12",38691098,38691598,501,"*",4.16442610589627,3.38772507819761,4.66655299509707,-0.739730775953434,0.00367966005651609,0.0378591311953465
"16617","20",43203251,43203751,501,"*",4.29678419455546,3.59863166553636,4.76525178428894,-0.708610457184335,0.00367996372469629,0.037859977038372
"16618","2",230798735,230799235,501,"*",4.38190792730291,4.83163484451013,3.72495932003705,0.672949602797988,0.00368112289651443,0.0378696237900056
"16619","4",142043556,142044056,501,"*",6.27714558366086,6.5848661523716,5.88548072820205,0.478446070924921,0.00368223464287113,0.0378787815197041
"16620","13",61428206,61428706,501,"*",4.21437871523647,4.69269715083884,3.49386441751552,0.72200191907491,0.00368381850474163,0.0378927944605066
"16621","5",14767897,14768397,501,"*",5.76950884353812,6.11972376616049,5.30605811144147,0.511207435709747,0.00368486572960924,0.0379012860479235
"16622","14",34199541,34200041,501,"*",4.78845788816216,5.20666759433991,4.19712997144055,0.613128031119816,0.00368589274762517,0.0379095687852547
"16623","5",133714318,133714818,501,"*",5.53906635263689,5.08286019875748,5.88514329045891,-0.508264665164304,0.00368632122433991,0.0379116948728089
"16624","1",246877968,246878468,501,"*",2.92844426980898,3.6972167951827,1.17299272722219,1.09873701988493,0.00368749204422168,0.0379214548180973
"16625","3",141656724,141657224,501,"*",5.46093976423675,4.97211092207831,5.82539639127249,-0.527514080672719,0.00368851706997452,0.0379279101390363
"16626","18",76672592,76673092,501,"*",4.09016485457646,4.57493232674178,3.35473658453499,0.767984495051864,0.00368856347156388,0.0379279101390363
"16627","8",42338006,42338506,501,"*",7.23140235458722,7.46709157050644,6.94954411458825,0.380508794936854,0.00368942945316358,0.037934533015814
"16628","10",132293755,132294255,501,"*",2.61490840323166,0.638655600172574,3.41883873298321,-1.13407488087848,0.00368965451365117,0.0379345655728155
"16629","X",148381094,148381594,501,"*",6.0210622709009,6.33048823580136,5.6266238693606,0.473308097554452,0.00369228302301507,0.0379593072974087
"16630","13",96112621,96113121,501,"*",3.42067896443485,4.04138349216001,2.30781150552777,0.931954341790372,0.0036927175029462,0.0379614912127887
"16631","8",123662520,123663020,501,"*",3.39537804202187,4.00363495776251,2.32314929286479,0.933476169515094,0.00369305645862104,0.0379626929260379
"16632","13",99314764,99315264,501,"*",4.8922657444847,4.3189580423699,5.30144034580039,-0.607989845260844,0.0036961120292871,0.0379918182000279
"16633","10",74337450,74337950,501,"*",6.42983090758826,6.06780436662993,6.71899153004269,-0.437361423926354,0.0036969717884512,0.0379973001711237
"16634","5",163726978,163727478,501,"*",3.58351545726306,4.16260373601759,2.60099596384124,0.874777831934991,0.00369708987614778,0.0379973001711237
"16635","2",9870935,9871435,501,"*",4.78327563286813,5.18905435000913,4.21665432054525,0.630873580707012,0.00369750509780821,0.0379992832288004
"16636","4",28789028,28789528,501,"*",4.47736186623782,4.92434960304459,3.82629445198868,0.707555809883055,0.00369844046151993,0.0380066112298944
"16637","9",36873241,36873741,501,"*",6.47398994603412,6.75367199513154,6.12672455831792,0.438637793421806,0.00369928907544658,0.0380130469291457
"16638","4",136636547,136637047,501,"*",5.83674071581061,6.16803029463879,5.40596447457398,0.487950895373893,0.00369971653157276,0.0380151543938344
"16639","X",50752660,50753160,501,"*",2.59067481520603,3.37497721654392,0.742485120854548,1.13183291807715,0.00370003175524823,0.038016108468882
"16640","9",81555398,81555898,501,"*",2.9606912136472,1.38150905701351,3.696497954627,-1.09199089713788,0.00370057499269043,0.0380194050240607
"16641","10",126013495,126013995,501,"*",7.6495955354659,7.89314707712182,7.35640712298463,0.393208477322105,0.00370189211838453,0.038030227982551
"16642","X",149248081,149248581,501,"*",2.75294255242925,3.50695518867215,1.07958577756885,1.12316411579979,0.00370207334015146,0.038030227982551
"16643","17",65026779,65027752,974,"*",7.38917591692169,7.61945079135087,7.11503321901986,0.383733895184952,0.00370454386927537,0.0380533203631304
"16644","3",96803831,96804331,501,"*",3.47555122866785,2.27406754007938,4.12187255667297,-0.996918886032838,0.00370504946178665,0.0380562272223097
"16645","2",216057547,216058047,501,"*",3.67412286774121,2.68553266180437,4.25526196278334,-0.875428084516769,0.00370564399741659,0.0380581847373388
"16646","6",6712513,6713013,501,"*",8.01301177953418,8.21693846170811,7.77543866256897,0.352323519490332,0.00370568527438167,0.0380581847373388
"16647","10",9668355,9668855,501,"*",4.42711531901431,4.8998626138392,3.71930899566073,0.69725048089843,0.0037062340560463,0.0380615343157063
"16648","8",110641612,110642112,501,"*",4.78180093605482,5.18784818907904,4.21465258364677,0.637868866141532,0.00370657381135963,0.0380627370039896
"16649","1",94039436,94039936,501,"*",5.53152532725256,5.88351881809791,5.06494313224156,0.522050942176428,0.00370756365187272,0.0380706148595625
"16650","3",186362904,186363404,501,"*",6.46890162304749,6.73853544432543,6.13701745466052,0.41899062496055,0.00370879758614908,0.0380809980620345
"16651","3",69869606,69870106,501,"*",5.97805664874799,6.27425336659968,5.60491046966965,0.466396786102084,0.003711492903519,0.0381063842291635
"16652","5",133753799,133754299,501,"*",6.84764797358587,7.10477416657097,6.53453707732107,0.415937536440686,0.00371212155327813,0.0381105498742086
"16653","3",186985854,186986354,501,"*",3.95438204670986,3.08765008507317,4.4920382631523,-0.795177433433552,0.00371239274779912,0.0381110454199389
"16654","10",92567897,92568397,501,"*",5.31508485720263,4.81725022665192,5.68450232767173,-0.545364659464564,0.00371582592871112,0.0381408585807167
"16655","12",99670564,99671064,501,"*",7.39801624215496,7.63280330406327,7.11744847230364,0.385831185047803,0.00371590784999427,0.0381408585807167
"16656","10",84660479,84660979,501,"*",4.61931170604686,5.07039908574063,3.95942899522856,0.654914732926094,0.00371596614677533,0.0381408585807167
"16657","10",84825267,84825767,501,"*",6.08844777340673,6.3988305142468,5.69244955610584,0.47153178523627,0.00371658406807286,0.038144910794837
"16658","7",22644740,22645240,501,"*",2.77502622226811,3.51195363547868,1.19025461116971,1.1038605004309,0.00371695231908313,0.0381464002020539
"16659","15",72486087,72486587,501,"*",4.51851015917409,3.80307691237845,4.99460954066747,-0.702825821880128,0.00371756132566232,0.0381503601124064
"16660","12",90548868,90549368,501,"*",3.26727162225248,3.92221002002341,2.03433746242508,0.983567462502006,0.00371843134965666,0.0381569979996761
"16661","7",27208519,27209019,501,"*",2.72742096243002,3.48507132947466,1.03433746242508,1.10922827111355,0.00372026858796835,0.0381735596459932
"16662","7",21174298,21174798,501,"*",2.8039473475093,3.53851149911366,1.23093246313546,1.1195690300601,0.00372070059632066,0.038175701149069
"16663","5",180976437,180976937,501,"*",5.29764330688884,5.68413674594393,4.76812857422552,0.567417629925544,0.00372098257682976,0.0381763031488725
"16664","1",31576113,31576613,501,"*",8.4175716481602,8.61700177457564,8.1860825700864,0.341202751367102,0.00372280691632874,0.0381927283246356
"16665","X",40468267,40468767,501,"*",5.62762969151098,5.96983815725546,5.17814488827147,0.515321696804399,0.00372371448044,0.0381988421053697
"16666","15",81645403,81645903,501,"*",4.49714003150556,4.94616346116299,3.84170521271717,0.663451491156774,0.0037238944580146,0.0381988421053697
